0.00000D+00,0.40000D+01,0.00000D+00,0.10000D-01,0.00000D+00,0.10000D-01
0.17321D+00,0.39868D+01,0.17321D+00,0.10000D-01,0.15362D+00,0.10000D-01
0.34641D+00,0.39759D+01,0.34641D+00,0.10000D-01,0.30725D+00,0.10000D-01
0.51962D+00,0.39650D+01,0.51962D+00,0.10000D-01,0.46087D+00,0.10000D-01
0.69282D+00,0.39541D+01,0.69282D+00,0.10000D-01,0.61449D+00,0.10000D-01
0.86603D+00,0.39432D+01,0.86603D+00,0.10000D-01,0.76811D+00,0.10000D-01
0.10392D+01,0.39324D+01,0.10392D+01,0.10000D-01,0.92174D+00,0.10000D-01
0.12124D+01,0.39215D+01,0.12124D+01,0.10000D-01,0.10754D+01,0.10000D-01
0.13856D+01,0.39106D+01,0.13856D+01,0.10000D-01,0.12290D+01,0.10000D-01
0.15588D+01,0.38999D+01,0.15588D+01,0.10000D-01,0.13826D+01,0.10000D-01
0.17321D+01,0.38888D+01,0.17321D+01,0.10000D-01,0.15362D+01,0.10000D-01
0.19053D+01,0.38776D+01,0.19053D+01,0.10000D-01,0.16899D+01,0.10000D-01
0.20785D+01,0.38664D+01,0.20785D+01,0.10000D-01,0.18435D+01,0.10000D-01
0.22517D+01,0.38553D+01,0.22517D+01,0.10000D-01,0.19971D+01,0.10000D-01
0.24249D+01,0.38441D+01,0.24249D+01,0.10000D-01,0.21507D+01,0.10000D-01
0.25981D+01,0.38330D+01,0.25981D+01,0.10000D-01,0.23043D+01,0.10000D-01
0.27713D+01,0.38218D+01,0.27713D+01,0.10000D-01,0.24580D+01,0.10000D-01
0.29445D+01,0.38107D+01,0.29445D+01,0.10000D-01,0.26116D+01,0.10000D-01
0.31177D+01,0.37981D+01,0.31177D+01,0.10000D-01,0.27652D+01,0.10000D-01
0.32909D+01,0.37865D+01,0.32909D+01,0.10000D-01,0.29188D+01,0.10000D-01
0.34641D+01,0.37750D+01,0.34641D+01,0.10000D-01,0.30725D+01,0.10000D-01
0.36373D+01,0.37634D+01,0.36373D+01,0.10000D-01,0.32261D+01,0.10000D-01
0.38105D+01,0.37519D+01,0.38105D+01,0.10000D-01,0.33797D+01,0.10000D-01
0.39837D+01,0.37403D+01,0.39837D+01,0.10000D-01,0.35333D+01,0.10000D-01
0.41569D+01,0.37239D+01,0.41569D+01,0.10000D-01,0.36869D+01,0.10000D-01
0.43301D+01,0.37126D+01,0.43301D+01,0.10000D-01,0.38406D+01,0.10000D-01
0.45033D+01,0.37012D+01,0.45033D+01,0.10000D-01,0.39942D+01,0.10000D-01
0.46765D+01,0.36899D+01,0.46765D+01,0.10000D-01,0.41478D+01,0.10000D-01
0.48497D+01,0.36797D+01,0.48497D+01,0.10000D-01,0.43014D+01,0.10000D-01
0.50229D+01,0.36677D+01,0.50229D+01,0.10000D-01,0.44551D+01,0.10000D-01
